dealer_id,model,region,total_sales,average_sales,average_inventory,number_of_months
D232,3 Series,Central,1119,18.966101694915253,31.11864406779661,59
D145,i7,Central,671,11.372881355932204,20.983050847457626,59
D172,X5,North,2575,43.644067796610166,84.42372881355932,59
D207,5 Series,West,2790,47.28813559322034,90.79661016949153,59
D239,3 Series,South,1620,27.45762711864407,59.40677966101695,59
D077,X5,South,2830,47.96610169491525,88.30508474576271,59
D014,2 Series,West,1204,20.406779661016948,39.779661016949156,59
D061,2 Series,Central,1435,24.322033898305083,49.067796610169495,59
D047,X5,East,2496,42.30508474576271,139.89830508474577,59
D041,X7,North,1224,20.74576271186441,36.13559322033898,59
D097,iX3,South,1962,33.25423728813559,73.45762711864407,59
D083,X5,North,2221,37.644067796610166,117.0,59
D111,X1,South,2257,38.25423728813559,168.42372881355934,59
D128,i7,West,1188,20.135593220338983,41.86440677966102,59
D212,X1,West,2243,38.016949152542374,60.559322033898304,59
D124,iX3,East,1394,23.627118644067796,28.779661016949152,59
D131,3 Series,East,1154,19.559322033898304,32.69491525423729,59
D190,7 Series,South,1003,17.0,34.813559322033896,59
D149,X1,Central,1538,26.06779661016949,49.49152542372882,59
D244,i4,West,1962,33.25423728813559,69.52542372881356,59
D238,iX,East,840,14.23728813559322,24.23728813559322,59
D004,X3,East,1553,26.322033898305083,54.11864406779661,59
D075,iX,West,1494,25.322033898305083,41.74576271186441,59
D098,iX,West,1286,21.796610169491526,33.067796610169495,59
D098,iX3,West,1365,23.135593220338983,61.11864406779661,59
D091,X5,East,2157,36.559322033898304,95.40677966101696,59
D015,4 Series,West,1398,23.694915254237287,43.96610169491525,59
D043,i7,West,661,11.203389830508474,18.0,59
D020,X3,East,2009,34.05084745762712,79.08474576271186,59
D225,X3,West,2610,44.23728813559322,92.98305084745763,59
D166,7 Series,Central,707,11.983050847457626,22.033898305084747,59
D172,2 Series,North,1684,28.54237288135593,72.35593220338983,59
D211,2 Series,South,1150,19.491525423728813,67.23728813559322,59
D225,X5,West,1767,29.949152542372882,49.16949152542373,59
D217,iX,North,1087,18.423728813559322,41.152542372881356,59
D212,iX,West,1508,25.559322033898304,55.40677966101695,59
D249,3 Series,West,1949,33.03389830508475,99.7457627118644,59
D243,i4,North,1338,22.677966101694917,68.69491525423729,59
D027,5 Series,East,1992,33.76271186440678,83.7457627118644,59
D054,X7,East,896,15.186440677966102,31.305084745762713,59
D066,i7,South,1045,17.71186440677966,27.796610169491526,59
D083,X3,North,3230,54.74576271186441,105.45762711864407,59
D090,X5,Central,1555,26.35593220338983,42.67796610169491,59
D099,iX,West,1196,20.271186440677965,32.74576271186441,59
D105,i4,West,1638,27.76271186440678,64.72881355932203,59
D024,7 Series,Central,891,15.101694915254237,36.559322033898304,59
D050,iX1,West,2258,38.271186440677965,82.35593220338983,59
D072,X7,North,1173,19.88135593220339,46.33898305084746,59
D009,i5,South,1527,25.88135593220339,50.6271186440678,59
D039,3 Series,South,2671,45.271186440677965,76.08474576271186,59
D064,iX3,Central,1530,25.93220338983051,57.6271186440678,59
D113,X5,East,2044,34.644067796610166,79.16949152542372,59
D149,i4,Central,1081,18.322033898305083,36.983050847457626,59
D197,X1,South,3312,56.13559322033898,165.35593220338984,59
D201,iX,South,1682,28.508474576271187,72.20338983050847,59
D213,X3,West,4067,68.9322033898305,108.61016949152543,59
D235,i7,East,437,7.406779661016949,8.491525423728813,59
D207,iX1,West,2847,48.25423728813559,114.38983050847457,59
D194,iX,South,1434,24.305084745762713,49.86440677966102,59
D128,3 Series,West,2544,43.11864406779661,87.77966101694915,59
D127,X7,North,1018,17.25423728813559,36.813559322033896,59
D249,7 Series,West,912,15.457627118644067,19.16949152542373,59
D080,X3,West,3813,64.62711864406779,174.52542372881356,59
D114,5 Series,East,1337,22.661016949152543,44.28813559322034,59
D035,i7,Central,719,12.186440677966102,26.050847457627118,59
D052,i7,North,693,11.745762711864407,18.135593220338983,59
D053,iX1,South,2036,34.50847457627118,72.13559322033899,59
D078,iX,South,1824,30.915254237288135,88.45762711864407,59
D122,i4,West,1288,21.83050847457627,61.54237288135593,59
D164,i7,East,686,11.627118644067796,20.966101694915253,59
D190,3 Series,South,1736,29.423728813559322,82.15254237288136,59
D141,X3,Central,2767,46.898305084745765,145.77966101694915,59
D182,5 Series,North,1262,21.389830508474578,29.423728813559322,59
D216,X1,South,2744,46.50847457627118,112.2542372881356,59
D219,iX1,East,1264,21.423728813559322,26.864406779661017,59
D221,iX3,North,1785,30.25423728813559,59.94915254237288,59
D222,X5,East,1726,29.25423728813559,77.37288135593221,59
D178,2 Series,North,1386,23.491525423728813,37.45762711864407,59
D209,iX,South,1548,26.23728813559322,50.932203389830505,59
D223,X1,West,2492,42.23728813559322,85.89830508474576,59
D169,3 Series,South,1461,24.76271186440678,70.83050847457628,59
D208,iX3,Central,1946,32.983050847457626,105.50847457627118,59
D161,X1,Central,1830,31.016949152542374,57.16949152542373,59
D249,iX1,West,2597,44.016949152542374,113.84745762711864,59
D037,X1,Central,2491,42.220338983050844,79.8135593220339,59
D042,5 Series,West,3261,55.271186440677965,99.49152542372882,59
D098,i4,West,1175,19.915254237288135,51.69491525423729,59
D034,3 Series,East,1596,27.050847457627118,67.22033898305085,59
D033,i5,North,1750,29.661016949152543,69.45762711864407,59
D082,2 Series,East,1118,18.949152542372882,41.20338983050848,59
D060,i7,West,754,12.779661016949152,16.64406779661017,59
D092,iX1,Central,1894,32.101694915254235,99.37288135593221,59
D034,iX1,East,1781,30.1864406779661,67.72881355932203,59
D082,i5,East,1927,32.66101694915254,45.440677966101696,59
D046,X5,Central,1975,33.47457627118644,60.47457627118644,59
D123,7 Series,West,1103,18.694915254237287,43.30508474576271,59
D219,2 Series,East,876,14.847457627118644,27.728813559322035,59
D195,iX,Central,1453,24.627118644067796,72.71186440677967,59
D131,i5,East,1405,23.8135593220339,65.22033898305085,59
D247,X7,West,1188,20.135593220338983,43.96610169491525,59
D248,iX1,East,1549,26.25423728813559,57.40677966101695,59
D046,4 Series,Central,1213,20.559322033898304,46.47457627118644,59
D040,i4,West,1808,30.64406779661017,71.0677966101695,59
D050,5 Series,West,2948,49.96610169491525,119.1864406779661,59
D110,iX3,West,2059,34.898305084745765,76.7457627118644,59
D066,2 Series,South,1600,27.11864406779661,54.96610169491525,59
D094,i5,South,1573,26.661016949152543,66.66101694915254,59
D002,i5,West,1441,24.423728813559322,37.11864406779661,59
D042,X5,West,2650,44.91525423728814,136.3050847457627,59
D070,5 Series,East,2020,34.23728813559322,80.50847457627118,59
D094,X3,South,2256,38.23728813559322,101.35593220338983,59
D093,i5,Central,1767,29.949152542372882,44.94915254237288,59
D052,X3,North,3385,57.3728813559322,133.6949152542373,59
D103,iX3,Central,982,16.64406779661017,36.440677966101696,59
D065,5 Series,East,2193,37.16949152542373,86.23728813559322,59
D157,5 Series,North,2484,42.101694915254235,135.6271186440678,59
D200,3 Series,Central,1526,25.864406779661017,41.74576271186441,59
D235,X7,East,717,12.152542372881356,18.322033898305083,59
D184,iX,West,1675,28.389830508474578,59.54237288135593,59
D200,iX1,Central,1511,25.610169491525422,69.27118644067797,59
D186,iX,East,1122,19.016949152542374,31.389830508474578,59
D198,2 Series,North,943,15.983050847457626,32.101694915254235,59
D238,X7,East,728,12.338983050847459,19.847457627118644,59
D239,7 Series,South,651,11.033898305084746,16.440677966101696,59
D237,2 Series,West,1249,21.16949152542373,36.610169491525426,59
D240,X1,West,2883,48.86440677966102,71.59322033898304,59
D248,X7,East,1305,22.11864406779661,51.20338983050848,59
D031,2 Series,East,928,15.728813559322035,22.796610169491526,59
D097,4 Series,South,1696,28.74576271186441,60.67796610169491,59
D031,iX1,East,1505,25.508474576271187,39.440677966101696,59
D040,X3,West,2358,39.96610169491525,88.59322033898304,59
D041,4 Series,North,1682,28.508474576271187,44.0,59
D045,4 Series,North,1243,21.06779661016949,41.932203389830505,59
D053,i7,South,625,10.59322033898305,15.542372881355933,59
D043,2 Series,West,1121,19.0,42.33898305084746,59
D090,X1,Central,2364,40.067796610169495,94.94915254237289,59
D017,i5,East,1610,27.28813559322034,65.23728813559322,59
D061,X7,Central,1297,21.983050847457626,64.03389830508475,59
D088,X7,South,995,16.864406779661017,29.661016949152543,59
D137,3 Series,West,3048,51.66101694915254,123.05084745762711,59
D201,5 Series,South,3053,51.74576271186441,136.05084745762713,59
D215,4 Series,West,1244,21.084745762711865,48.186440677966104,59
D222,7 Series,East,639,10.830508474576272,25.322033898305083,59
D233,X3,North,3552,60.20338983050848,135.88135593220338,59
D235,i5,East,983,16.661016949152543,37.779661016949156,59
D184,3 Series,West,2073,35.13559322033898,83.11864406779661,59
D183,X5,East,1909,32.355932203389834,59.898305084745765,59
D187,iX3,North,1914,32.440677966101696,82.03389830508475,59
D148,3 Series,South,1744,29.559322033898304,55.96610169491525,59
D207,iX3,West,2359,39.983050847457626,88.16949152542372,59
D128,7 Series,West,1034,17.52542372881356,33.13559322033898,59
D154,X3,South,2781,47.13559322033898,76.38983050847457,59
D220,iX3,Central,1738,29.45762711864407,94.37288135593221,59
D198,X7,North,1147,19.440677966101696,28.576271186440678,59
D174,5 Series,West,2358,39.96610169491525,78.08474576271186,59
D241,4 Series,North,1658,28.10169491525424,71.88135593220339,59
D240,i4,West,1444,24.47457627118644,65.0677966101695,59
D039,X7,South,1412,23.93220338983051,48.91525423728814,59
D115,i5,East,1043,17.677966101694917,24.050847457627118,59
D011,4 Series,East,1380,23.389830508474578,43.74576271186441,59
D056,i5,North,1359,23.033898305084747,57.66101694915254,59
D070,3 Series,East,1484,25.152542372881356,60.52542372881356,59
D005,iX1,East,1537,26.050847457627118,38.898305084745765,59
D026,X5,West,2470,41.86440677966102,108.35593220338983,59
D097,3 Series,South,2064,34.983050847457626,103.42372881355932,59
D102,X3,North,1889,32.016949152542374,74.05084745762711,59
D111,iX,South,1364,23.11864406779661,41.57627118644068,59
D129,i5,East,1516,25.694915254237287,48.47457627118644,59
D169,X3,South,2426,41.11864406779661,128.20338983050848,59
D184,2 Series,West,1958,33.186440677966104,61.47457627118644,59
D185,X5,East,2086,35.355932203389834,58.86440677966102,59
D218,X1,North,2202,37.32203389830509,89.7457627118644,59
D141,X5,Central,2095,35.50847457627118,75.13559322033899,59
D233,2 Series,North,1622,27.491525423728813,51.08474576271186,59
D143,4 Series,South,1551,26.28813559322034,49.42372881355932,59
D188,i7,South,679,11.508474576271187,18.949152542372882,59
D243,iX1,North,1341,22.728813559322035,43.25423728813559,59
D249,X3,West,3057,51.813559322033896,108.37288135593221,59
D067,X1,Central,2357,39.94915254237288,69.37288135593221,59
D068,2 Series,South,1301,22.050847457627118,31.677966101694917,59
D090,5 Series,Central,1736,29.423728813559322,61.57627118644068,59
D106,X7,West,1007,17.06779661016949,31.915254237288135,59
D022,X1,South,2776,47.05084745762712,121.96610169491525,59
D062,i5,West,2110,35.76271186440678,68.23728813559322,59
D014,X5,West,2310,39.152542372881356,96.52542372881356,59
D050,7 Series,West,1338,22.677966101694917,61.20338983050848,59
D062,2 Series,West,1484,25.152542372881356,49.42372881355932,59
D171,iX1,North,1954,33.11864406779661,52.71186440677966,59
D206,X3,South,2564,43.45762711864407,105.77966101694915,59
D223,iX3,West,2382,40.3728813559322,121.13559322033899,59
D202,X5,Central,2692,45.6271186440678,110.72881355932203,59
D153,iX3,Central,1835,31.10169491525424,74.16949152542372,59
D195,4 Series,Central,1314,22.271186440677965,44.50847457627118,59
D183,i4,East,1225,20.76271186440678,71.45762711864407,59
D231,7 Series,East,893,15.135593220338983,46.25423728813559,59
D222,X1,East,2090,35.42372881355932,84.84745762711864,59
D112,4 Series,West,1499,25.406779661016948,62.69491525423729,59
D087,iX1,North,1435,24.322033898305083,51.45762711864407,59
D055,3 Series,East,1524,25.83050847457627,53.88135593220339,59
D188,2 Series,South,961,16.28813559322034,26.983050847457626,59
D122,iX3,West,1617,27.406779661016948,63.271186440677965,59
D219,X5,East,1221,20.694915254237287,56.983050847457626,59
D186,i7,East,554,9.389830508474576,11.016949152542374,59
D239,X5,South,1858,31.491525423728813,96.33898305084746,59
D244,i5,West,2433,41.23728813559322,115.86440677966101,59
D019,X3,Central,1767,29.949152542372882,88.30508474576271,59
D046,X7,Central,868,14.711864406779661,31.52542372881356,59
D054,iX1,East,1398,23.694915254237287,60.67796610169491,59
D006,X5,Central,2111,35.779661016949156,93.47457627118644,59
D070,i5,East,1622,27.491525423728813,76.83050847457628,59
D018,3 Series,North,1441,24.423728813559322,49.83050847457627,59
D059,X3,West,2990,50.67796610169491,119.61016949152543,59
D095,X1,Central,1978,33.52542372881356,84.15254237288136,59
D120,2 Series,North,969,16.423728813559322,19.88135593220339,59
D120,X7,North,988,16.74576271186441,27.576271186440678,59
D157,3 Series,North,2203,37.33898305084746,71.0,59
D162,iX3,West,2276,38.57627118644068,69.13559322033899,59
D163,5 Series,East,1495,25.338983050847457,36.11864406779661,59
D146,iX3,Central,1655,28.050847457627118,54.54237288135593,59
D148,2 Series,South,1364,23.11864406779661,30.610169491525422,59
D215,X1,West,2334,39.559322033898304,60.96610169491525,59
D146,X5,Central,1548,26.23728813559322,34.86440677966102,59
D189,i5,South,1259,21.338983050847457,40.96610169491525,59
D176,2 Series,East,899,15.23728813559322,23.559322033898304,59
D200,2 Series,Central,1166,19.76271186440678,31.271186440677965,59
D193,X1,West,2263,38.355932203389834,55.33898305084746,59
D196,7 Series,North,1089,18.45762711864407,38.54237288135593,59
D120,X1,North,1398,23.694915254237287,60.644067796610166,59
D022,3 Series,South,1551,26.28813559322034,56.83050847457627,59
D039,i7,South,848,14.372881355932204,24.76271186440678,59
D021,i7,East,554,9.389830508474576,14.35593220338983,59
D038,iX3,Central,1166,19.76271186440678,43.47457627118644,59
D058,3 Series,North,1804,30.576271186440678,78.03389830508475,59
D091,i5,East,1498,25.389830508474578,85.52542372881356,59
D030,2 Series,East,726,12.305084745762711,25.47457627118644,59
D045,iX3,North,1678,28.440677966101696,77.33898305084746,59
D092,i4,Central,1910,32.3728813559322,100.0,59
D126,4 Series,East,1725,29.23728813559322,50.32203389830509,59
D144,5 Series,East,1974,33.45762711864407,70.66101694915254,59
D173,4 Series,West,2024,34.30508474576271,78.2542372881356,59
D125,i4,Central,1817,30.796610169491526,51.0,59
D150,X1,North,1383,23.440677966101696,52.91525423728814,59
D161,iX,Central,988,16.74576271186441,39.57627118644068,59
D176,4 Series,East,841,14.254237288135593,29.135593220338983,59
D226,3 Series,South,2416,40.94915254237288,76.10169491525424,59
D130,3 Series,West,1901,32.220338983050844,87.62711864406779,59
D194,i4,South,1900,32.20338983050848,66.67796610169492,59
D082,iX1,East,2163,36.66101694915254,78.15254237288136,59
D100,iX,North,1061,17.983050847457626,31.11864406779661,59
D053,3 Series,South,2057,34.86440677966102,69.84745762711864,59
D080,iX3,West,2657,45.03389830508475,119.23728813559322,59
D077,i5,South,1812,30.71186440677966,89.91525423728814,59
D081,3 Series,Central,1948,33.016949152542374,83.27118644067797,59
D096,iX1,South,2806,47.559322033898304,107.9322033898305,59
D027,iX3,East,1757,29.779661016949152,71.2542372881356,59
D141,3 Series,Central,1544,26.16949152542373,41.52542372881356,59
D138,2 Series,North,954,16.16949152542373,38.3728813559322,59
D188,X7,South,1138,19.28813559322034,41.50847457627118,59
D163,4 Series,East,1082,18.338983050847457,49.59322033898305,59
D184,4 Series,West,2237,37.91525423728814,93.55932203389831,59
D233,X7,North,1710,28.983050847457626,51.152542372881356,59
D159,2 Series,East,822,13.932203389830509,30.64406779661017,59
D227,iX3,Central,1605,27.203389830508474,60.71186440677966,59
D230,X3,North,2514,42.610169491525426,98.98305084745763,59
D134,i4,East,1397,23.677966101694917,60.220338983050844,59
D158,i4,East,1704,28.88135593220339,69.7457627118644,59
D031,X7,East,1089,18.45762711864407,29.949152542372882,59
D067,X5,Central,2001,33.91525423728814,56.47457627118644,59
D045,7 Series,North,839,14.220338983050848,24.06779661016949,59
D081,X3,Central,2731,46.28813559322034,143.91525423728814,59
D105,5 Series,West,2337,39.610169491525426,72.61016949152543,59
D010,X5,North,2534,42.94915254237288,101.79661016949153,59
D016,i7,West,961,16.28813559322034,23.71186440677966,59
D002,4 Series,West,1434,24.305084745762713,47.3728813559322,59
D100,iX3,North,1818,30.8135593220339,76.08474576271186,59
D116,iX1,East,1720,29.152542372881356,47.08474576271186,59
D105,i7,West,873,14.796610169491526,22.033898305084747,59
D227,i5,Central,1678,28.440677966101696,54.08474576271186,59
D185,iX1,East,1330,22.54237288135593,43.559322033898304,59
